fact_id,student_key,employer_key,contact_key,event_key,event_date_key,hire_date_key,alumni_employee_id_at_employer,participated_university_event_flag,participated_outside_event_flag,alumni_event_flag,applications_submitted,interviews_count,job_offers_count,hired_flag,donations_amount,mentorship_hours,referrals_made,engagement_score,job_role
1424,70,859,318,552,20241021,20240219,EMP-00859-00070,1,1,0,5,3,2,0,7.51,3.6,1,1.60,"Data Scientist"
1425,947,272,792,480,20240610,20241222,EMP-00272-00947,0,1,0,3,2,2,0,9.73,1.8,1,3.13,"Data Analyst"
1426,372,480,224,836,20240405,20240720,EMP-00480-00372,1,0,0,4,0,0,0,7.30,2.5,1,2.48,"Data Engineer"
1427,431,243,777,312,20241107,20241106,EMP-00243-00431,0,1,0,1,2,2,1,9.88,2.2,2,1.91,"AI Engineer"
1428,480,540,700,827,20240610,20240803,EMP-00540-00480,0,0,0,4,3,0,0,7.66,3.7,0,2.14,"Software Engineer"
1429,858,272,516,531,20241025,20241018,EMP-00272-00858,0,1,0,2,3,0,0,9.74,3.9,0,3.25,"Business Analyst"
1430,355,468,671,370,20240906,20240321,EMP-00468-00355,0,1,0,3,3,0,0,9.16,3.6,0,2.14,"Data Scientist"
1431,623,234,166,275,20240411,20240121,EMP-00234-00623,0,0,1,4,0,1,0,8.68,3.4,1,2.80,"Data Scientist"
1432,416,266,711,979,20240216,20240213,EMP-00266-00416,0,0,0,4,0,2,1,9.09,2.4,2,3.47,"Data Analyst"
1433,445,517,75,155,20240407,20240615,EMP-00517-00445,0,1,0,3,2,1,1,7.37,3.6,2,1.53,"Data Scientist"
1434,379,792,793,187,20240308,20240112,EMP-00792-00379,0,0,0,4,0,0,0,9.83,0.8,1,2.15,"Data Analyst"
1435,664,872,363,962,20240917,20240820,EMP-00872-00664,0,0,0,4,0,0,0,7.78,3.2,2,2.79,"Software Engineer"
1436,790,85,730,281,20240925,20240208,EMP-00085-00790,0,0,1,5,3,1,0,7.88,2.7,0,2.19,"Data Analyst"
1437,469,268,155,336,20240203,20240705,EMP-00268-00469,0,1,0,3,0,0,0,7.48,2.2,1,2.05,"Data Analyst"
1438,189,344,924,896,20240706,20240808,EMP-00344-00189,0,1,1,3,1,2,1,9.30,2.4,1,3.46,"Data Analyst"
1439,149,965,822,522,20240202,20240728,EMP-00965-00149,1,0,0,4,2,0,0,9.33,0.3,0,2.97,"ML Engineer"
1440,820,235,171,981,20240723,20240312,EMP-00235-00820,0,1,1,3,1,1,1,7.47,1.1,1,2.46,"AI Engineer"
1441,414,821,797,475,20241101,20241004,EMP-00821-00414,1,0,1,4,3,2,0,9.10,2.4,2,2.13,"Business Analyst"
1442,376,988,61,16,20240514,20240129,EMP-00988-00376,0,0,0,1,3,2,1,7.02,0.5,2,2.71,"ML Engineer"
1443,310,92,495,107,20240802,20240415,EMP-00092-00310,1,1,1,1,0,2,1,7.88,3.2,2,2.92,"Data Analyst"
1444,187,88,331,538,20240215,20240529,EMP-00088-00187,0,1,0,1,3,1,1,8.65,2.9,2,2.96,"Data Scientist"
1445,954,565,842,427,20240226,20240928,EMP-00565-00954,0,1,0,4,2,2,1,7.21,3.7,2,2.40,"Data Engineer"
1446,340,389,862,595,20241202,20240207,EMP-00389-00340,0,0,0,2,3,2,1,8.55,0.1,0,2.28,"AI Engineer"
1447,325,799,177,720,20240319,20240622,EMP-00799-00325,1,1,0,3,0,2,1,9.45,3.7,2,2.55,"ML Engineer"
1448,306,623,417,90,20240530,20240822,EMP-00623-00306,0,0,0,2,1,1,1,9.72,2.2,1,3.12,"AI Engineer"
1449,552,901,332,975,20240418,20240831,EMP-00901-00552,1,1,0,4,2,0,0,8.85,3.8,1,1.56,"AI Engineer"
1450,3,508,110,699,20240731,20240120,EMP-00508-00003,1,0,0,3,3,0,0,8.60,1.4,1,3.16,"ML Engineer"
1451,695,216,495,498,20240606,20240327,EMP-00216-00695,0,1,0,3,2,1,1,8.71,1.4,2,3.36,"Data Analyst"
1452,778,657,372,936,20241001,20240129,EMP-00657-00778,1,1,0,2,3,0,0,8.84,3.9,2,2.94,"Software Engineer"
1453,551,941,327,373,20240530,20240413,EMP-00941-00551,1,0,0,2,2,0,0,9.73,3.4,2,2.18,"Software Engineer"
1454,559,40,876,251,20240309,20240401,EMP-00040-00559,0,0,0,3,1,1,0,9.23,1.2,0,2.44,"Data Engineer"
1455,3,997,395,223,20240508,20240326,EMP-00997-00003,0,0,1,4,1,2,0,7.16,1.2,1,1.82,"Business Analyst"
1456,17,22,890,75,20240818,20240924,EMP-00022-00017,0,1,0,4,2,2,1,7.05,3.6,0,3.17,"Data Analyst"
1457,371,29,119,246,20240924,20240426,EMP-00029-00371,1,0,0,3,3,2,1,7.71,2.3,2,3.15,"Business Analyst"
1458,700,787,954,260,20240109,20240418,EMP-00787-00700,0,1,0,4,1,1,0,7.54,2.6,0,3.41,"Data Scientist"
1459,193,670,611,636,20241004,20240801,EMP-00670-00193,0,1,0,5,1,2,1,7.37,0.4,2,3.43,"AI Engineer"
1460,123,337,357,677,20240722,20241217,EMP-00337-00123,0,0,1,5,0,1,1,8.29,3.3,1,3.30,"ML Engineer"
1461,517,944,977,477,20240903,20240221,EMP-00944-00517,0,1,0,4,1,0,0,8.89,2.7,2,2.10,"Data Engineer"
1462,819,806,116,789,20241206,20240529,EMP-00806-00819,0,1,0,2,3,2,1,8.49,3.7,2,2.19,"Data Engineer"
1463,809,843,404,825,20240420,20240809,EMP-00843-00809,0,1,1,3,2,0,0,8.28,2.7,2,2.15,"Data Scientist"
1464,683,149,408,474,20240109,20241020,EMP-00149-00683,0,1,1,2,3,0,0,7.53,3.3,2,2.10,"Software Engineer"
1465,178,596,352,159,20241107,20240822,EMP-00596-00178,1,1,0,4,2,1,1,9.84,3.5,1,3.02,"ML Engineer"
1466,932,391,938,692,20240905,20240610,EMP-00391-00932,0,0,0,1,2,1,0,7.73,0.2,1,3.35,"Data Scientist"
1467,581,428,361,193,20241019,20240917,EMP-00428-00581,0,0,1,5,1,1,1,8.35,1.1,0,3.24,"ML Engineer"
1468,485,963,19,807,20240330,20240721,EMP-00963-00485,1,0,0,2,2,0,0,7.93,2.2,2,1.72,"Data Analyst"
1469,14,802,945,857,20240526,20240825,EMP-00802-00014,1,0,0,2,1,2,0,7.38,2.3,0,2.74,"Data Engineer"
1470,599,920,511,456,20240706,20241011,EMP-00920-00599,0,0,0,3,0,1,0,7.58,3.3,1,2.95,"Software Engineer"
1471,153,326,788,431,20241110,20240209,EMP-00326-00153,1,0,0,2,2,1,1,8.82,3.3,2,1.89,"Business Analyst"
1472,691,823,733,299,20240131,20240618,EMP-00823-00691,0,1,0,2,3,0,0,7.83,2.9,0,3.45,"AI Engineer"
1473,432,59,884,710,20240630,20240423,EMP-00059-00432,0,0,0,3,0,2,1,8.27,2.3,1,2.65,"Data Engineer"
1474,510,965,315,645,20240821,20240305,EMP-00965-00510,1,0,0,1,1,1,0,9.55,1.1,2,2.23,"ML Engineer"
1475,247,964,268,535,20240916,20240814,EMP-00964-00247,0,1,1,4,1,1,1,8.44,3.1,2,2.91,"AI Engineer"
1476,182,503,94,587,20240519,20240815,EMP-00503-00182,0,0,0,3,1,2,1,9.46,3.2,0,1.61,"Software Engineer"
1477,912,485,54,482,20240629,20240318,EMP-00485-00912,1,0,0,5,2,2,0,7.29,1.9,0,2.67,"Data Scientist"
1478,327,224,445,119,20241031,20240708,EMP-00224-00327,0,0,0,4,2,2,1,8.12,3.8,2,2.60,"Business Analyst"
1479,444,660,417,138,20240806,20240615,EMP-00660-00444,0,1,0,4,0,1,0,7.87,0.1,2,1.68,"Data Analyst"
1480,806,421,532,507,20240915,20241004,EMP-00421-00806,1,1,0,2,1,0,0,7.13,2.5,0,3.08,"AI Engineer"
1481,631,870,972,491,20240709,20241031,EMP-00870-00631,1,0,0,4,1,2,0,9.04,3.3,2,1.99,"Data Analyst"
1482,726,202,160,758,20240509,20240728,EMP-00202-00726,0,0,0,4,2,0,0,8.01,3.3,2,2.88,"Data Analyst"
1483,923,130,596,78,20240211,20241128,EMP-00130-00923,0,1,0,2,0,0,0,8.11,1.0,0,2.76,"AI Engineer"
1484,932,175,675,158,20240405,20241114,EMP-00175-00932,0,0,0,2,3,0,0,7.04,2.6,2,2.24,"Data Scientist"
1485,285,821,533,86,20240411,20240227,EMP-00821-00285,0,1,0,3,3,2,1,7.61,1.6,1,2.13,"Software Engineer"
1486,535,44,177,471,20240629,20240915,EMP-00044-00535,1,0,0,5,1,1,0,8.20,3.9,1,2.29,"Software Engineer"
1487,964,216,152,136,20240201,20240624,EMP-00216-00964,0,1,0,3,3,0,0,8.53,2.0,2,1.91,"Data Scientist"
1488,391,183,990,497,20240913,20240526,EMP-00183-00391,0,1,0,4,2,0,0,8.75,0.9,1,1.92,"AI Engineer"
1489,694,589,195,324,20241226,20240505,EMP-00589-00694,0,1,0,2,1,1,1,9.16,1.6,2,2.33,"Business Analyst"
1490,60,633,504,893,20240918,20240218,EMP-00633-00060,1,1,0,2,1,1,0,9.32,1.9,1,3.43,"Software Engineer"
1491,180,664,5,427,20240127,20240530,EMP-00664-00180,0,1,1,1,2,0,0,8.56,3.9,2,3.33,"Business Analyst"
1492,877,714,309,682,20240609,20240904,EMP-00714-00877,1,0,0,3,0,1,0,7.69,0.7,0,2.15,"Software Engineer"
1493,560,930,935,957,20241025,20240720,EMP-00930-00560,0,0,0,5,1,2,1,9.96,2.2,0,2.21,"Data Analyst"
1494,3,434,888,944,20240625,20241214,EMP-00434-00003,0,0,0,1,3,0,0,9.68,1.5,0,2.23,"Software Engineer"
1495,315,513,625,798,20240831,20241227,EMP-00513-00315,0,1,0,3,2,1,1,7.57,0.2,1,2.36,"Data Engineer"
1496,199,428,511,590,20240116,20240528,EMP-00428-00199,0,0,0,3,0,1,0,9.66,3.5,0,1.72,"Business Analyst"
1497,3,761,441,208,20240825,20241230,EMP-00761-00003,1,0,0,3,0,2,1,9.98,3.0,2,1.77,"AI Engineer"
1498,879,34,530,489,20240616,20240924,EMP-00034-00879,1,1,0,5,3,1,1,7.98,2.2,0,1.61,"Software Engineer"
1499,715,130,558,460,20240712,20240112,EMP-00130-00715,1,1,1,2,2,2,0,8.38,2.5,0,2.55,"Data Scientist"
1500,273,752,793,520,20240111,20240710,EMP-00752-00273,1,0,0,2,3,0,0,8.30,0.0,0,3.34,"Data Engineer"
1501,354,868,229,14,20240522,20240131,EMP-00868-00354,0,0,0,2,3,1,1,9.92,3.3,0,2.38,"ML Engineer"
1502,602,43,576,407,20241209,20240726,EMP-00043-00602,0,0,0,4,3,2,0,9.70,0.3,1,1.84,"Data Engineer"
1503,243,360,940,621,20240324,20240601,EMP-00360-00243,0,1,0,2,3,2,1,9.08,3.3,0,2.80,"Software Engineer"
1504,335,277,205,830,20241130,20241028,EMP-00277-00335,0,1,0,5,0,0,0,8.62,3.7,0,2.96,"Data Scientist"
1505,740,694,349,866,20240806,20240528,EMP-00694-00740,1,1,0,4,1,0,0,9.43,1.2,1,2.54,"ML Engineer"
1506,126,716,93,958,20240219,20240423,EMP-00716-00126,0,0,1,4,2,0,0,9.88,0.5,2,2.46,"Data Scientist"
1507,382,648,253,785,20240130,20240519,EMP-00648-00382,0,0,0,4,1,0,0,7.22,2.2,2,2.97,"Data Engineer"
1508,550,386,11,493,20240917,20240820,EMP-00386-00550,0,0,1,5,3,2,0,7.05,3.0,0,2.98,"Data Engineer"
1509,339,823,741,821,20240708,20241004,EMP-00823-00339,1,0,0,2,1,1,1,8.13,2.1,1,3.37,"Software Engineer"
1510,944,386,868,528,20240921,20240326,EMP-00386-00944,0,0,0,3,1,0,0,9.29,2.6,2,1.69,"Business Analyst"
1511,235,630,576,566,20240521,20241202,EMP-00630-00235,1,0,0,3,3,2,1,9.36,0.5,0,2.47,"Data Scientist"
1512,540,245,874,827,20240823,20240716,EMP-00245-00540,0,0,1,3,3,2,0,8.00,2.7,1,1.86,"Software Engineer"
1513,637,114,52,794,20240521,20240308,EMP-00114-00637,0,0,0,4,3,0,0,8.18,2.8,0,2.45,"AI Engineer"
1514,3,363,574,179,20240527,20241226,EMP-00363-00003,0,0,0,3,0,2,1,8.24,0.3,0,2.16,"AI Engineer"
1515,366,224,610,691,20241012,20241002,EMP-00224-00366,0,1,0,2,1,1,1,9.39,0.6,1,3.08,"Business Analyst"
1516,140,408,89,196,20240516,20240807,EMP-00408-00140,0,0,1,5,3,1,1,9.88,0.9,2,2.19,"ML Engineer"
1517,361,966,204,601,20240608,20240225,EMP-00966-00361,1,1,0,5,3,2,1,7.91,0.6,2,1.80,"Data Scientist"
1518,316,462,375,864,20240315,20241003,EMP-00462-00316,0,0,0,3,2,1,0,9.24,2.6,1,2.32,"ML Engineer"
1519,376,541,348,29,20240930,20240126,EMP-00541-00376,0,0,0,3,3,2,1,8.54,2.6,2,3.37,"Business Analyst"
1520,30,254,431,447,20240123,20240601,EMP-00254-00030,0,0,0,2,0,0,0,8.63,3.9,0,1.94,"ML Engineer"
1521,684,430,25,378,20240522,20240427,EMP-00430-00684,1,1,0,3,2,2,0,8.01,0.2,0,2.34,"Data Engineer"
1522,693,392,907,142,20240120,20240321,EMP-00392-00693,0,1,0,2,0,1,0,9.19,3.7,1,2.38,"Business Analyst"
1523,583,750,487,67,20240925,20240108,EMP-00750-00583,0,0,1,2,0,0,0,8.12,2.5,0,2.16,"Software Engineer"
1524,879,735,16,895,20240328,20240205,EMP-00735-00879,0,0,0,4,1,1,0,7.11,0.2,1,2.30,"Software Engineer"
1525,905,80,364,236,20240228,20240303,EMP-00080-00905,1,0,0,3,1,1,0,9.10,3.4,2,3.34,"Data Engineer"
1526,209,12,103,389,20241226,20240224,EMP-00012-00209,0,0,0,3,0,1,1,9.26,1.3,2,3.06,"AI Engineer"
1527,630,719,492,217,20240126,20240517,EMP-00719-00630,1,1,0,1,3,2,1,8.04,1.4,1,3.00,"Data Engineer"
1528,64,964,295,597,20240115,20240202,EMP-00964-00064,0,0,1,3,3,0,0,9.57,3.1,1,2.33,"Software Engineer"
1529,837,36,777,602,20240926,20240112,EMP-00036-00837,0,0,0,5,0,0,0,9.63,2.0,2,3.16,"AI Engineer"
1530,134,497,134,533,20240410,20240319,EMP-00497-00134,0,0,0,3,1,0,0,7.73,0.7,0,1.86,"Data Engineer"
1531,340,874,445,157,20240424,20241227,EMP-00874-00340,1,1,0,3,3,1,1,9.77,1.3,2,3.12,"Data Scientist"
1532,581,859,630,224,20240709,20240525,EMP-00859-00581,1,0,1,1,1,2,1,7.55,1.4,1,1.97,"Data Engineer"
1533,401,950,96,140,20240310,20240715,EMP-00950-00401,0,1,1,4,3,2,1,7.72,2.0,2,2.05,"Data Scientist"
1534,611,764,635,694,20240715,20240729,EMP-00764-00611,0,0,0,2,0,0,0,9.76,0.6,0,2.32,"Data Scientist"
1535,930,612,759,278,20240827,20240516,EMP-00612-00930,1,0,0,2,2,2,0,7.04,3.6,0,2.91,"Business Analyst"
1536,371,759,479,138,20240828,20240210,EMP-00759-00371,0,0,0,4,3,1,1,8.05,3.8,0,2.48,"Software Engineer"
1537,855,278,505,667,20241119,20241025,EMP-00278-00855,1,0,0,2,3,0,0,7.50,1.9,1,1.64,"Business Analyst"
1538,532,208,20,980,20240429,20240216,EMP-00208-00532,0,0,0,2,2,2,1,9.71,3.2,2,2.31,"Data Scientist"
1539,788,485,751,823,20241210,20240316,EMP-00485-00788,1,1,0,2,3,2,1,8.93,2.7,2,3.29,"Business Analyst"
1540,184,379,451,28,20240707,20240108,EMP-00379-00184,0,1,0,3,2,0,0,8.00,1.6,1,2.22,"Data Scientist"
1541,748,729,753,681,20241002,20240220,EMP-00729-00748,1,1,0,5,1,1,1,7.16,3.8,0,1.61,"Data Analyst"
1542,69,479,108,967,20241012,20240827,EMP-00479-00069,0,0,1,3,3,1,0,8.90,2.9,0,2.71,"Data Scientist"
1543,201,975,681,148,20240428,20240705,EMP-00975-00201,0,1,0,4,1,2,0,9.96,1.2,2,2.44,"Data Engineer"
1544,927,87,613,952,20240506,20241014,EMP-00087-00927,0,1,0,5,3,0,0,7.92,1.8,1,2.73,"ML Engineer"
1545,346,748,494,406,20240817,20241130,EMP-00748-00346,1,0,0,4,2,1,1,9.32,1.1,0,2.59,"AI Engineer"
1546,429,780,43,517,20241104,20240518,EMP-00780-00429,0,0,0,1,0,0,0,8.04,1.6,2,1.71,"AI Engineer"
1547,45,242,197,577,20240731,20241008,EMP-00242-00045,0,1,1,4,0,2,1,9.11,3.4,2,1.62,"ML Engineer"
1548,285,159,413,313,20240725,20240413,EMP-00159-00285,0,1,1,1,3,2,1,7.76,0.4,0,3.27,"ML Engineer"
1549,525,623,28,634,20241022,20240505,EMP-00623-00525,0,1,0,1,0,1,1,9.60,2.5,0,3.35,"ML Engineer"
1550,595,767,248,364,20240131,20240904,EMP-00767-00595,0,1,0,4,1,1,1,7.84,2.9,0,3.20,"Data Analyst"
1551,986,666,442,535,20240924,20240722,EMP-00666-00986,0,0,0,5,3,1,1,9.51,3.7,0,2.02,"Data Analyst"
1552,649,969,920,617,20240423,20240923,EMP-00969-00649,1,1,0,5,3,0,0,8.07,0.1,2,2.94,"Data Analyst"
1553,729,888,188,637,20241202,20240202,EMP-00888-00729,0,1,1,5,1,2,0,7.66,2.4,2,1.64,"Data Scientist"
1554,181,982,791,519,20240202,20240117,EMP-00982-00181,0,1,0,5,3,0,0,8.00,3.1,0,3.32,"Data Engineer"
1555,574,699,826,605,20240517,20241113,EMP-00699-00574,0,1,0,3,2,0,0,7.69,0.1,1,2.31,"Data Scientist"
1556,244,765,116,833,20240912,20241213,EMP-00765-00244,1,1,1,3,1,1,1,7.86,3.0,2,2.82,"Data Engineer"
1557,157,937,479,233,20241117,20240919,EMP-00937-00157,1,1,0,5,1,0,0,9.03,0.4,0,1.77,"Data Scientist"
1558,260,797,252,954,20240707,20240404,EMP-00797-00260,1,0,0,2,0,1,1,7.26,0.7,1,3.46,"Data Scientist"
1559,347,99,822,477,20240507,20240127,EMP-00099-00347,0,1,0,5,3,0,0,7.71,3.7,1,3.12,"Data Engineer"
1560,649,57,289,762,20240608,20241102,EMP-00057-00649,0,1,0,3,1,2,1,9.45,0.3,1,2.93,"Data Analyst"
1561,127,570,53,286,20241207,20240527,EMP-00570-00127,0,0,0,3,0,0,0,8.98,1.0,2,2.95,"Business Analyst"
1562,391,589,950,390,20241221,20240215,EMP-00589-00391,0,1,1,1,0,0,0,8.96,0.9,2,1.67,"Data Scientist"
1563,334,882,494,963,20241127,20240718,EMP-00882-00334,0,1,0,3,3,1,1,7.40,2.3,1,3.11,"AI Engineer"
1564,326,192,826,358,20240827,20240111,EMP-00192-00326,0,0,0,4,0,2,0,9.92,2.2,2,2.44,"Data Engineer"
1565,340,465,781,240,20240417,20240506,EMP-00465-00340,0,0,0,4,3,0,0,9.49,1.7,0,2.89,"ML Engineer"
1566,379,657,844,150,20240604,20241101,EMP-00657-00379,0,0,1,3,0,0,0,8.05,1.2,2,2.85,"ML Engineer"
1567,971,709,938,136,20240512,20240530,EMP-00709-00971,0,0,0,2,0,1,0,8.26,1.0,2,2.97,"Data Scientist"
1568,513,110,246,920,20240903,20240223,EMP-00110-00513,1,0,0,4,1,1,0,9.72,1.5,0,3.08,"Data Scientist"
1569,560,443,960,443,20240523,20240912,EMP-00443-00560,0,0,0,4,3,1,1,7.53,4.0,1,3.48,"AI Engineer"
1570,879,472,609,210,20241220,20240428,EMP-00472-00879,1,0,0,3,3,2,1,8.61,0.4,2,2.97,"Software Engineer"
1571,209,79,934,391,20241206,20240117,EMP-00079-00209,0,0,0,4,1,1,0,7.67,1.0,2,1.55,"Business Analyst"
1572,250,411,50,354,20240322,20241028,EMP-00411-00250,1,0,0,5,1,0,0,8.04,2.6,2,2.38,"Business Analyst"
1573,324,344,628,468,20240711,20240221,EMP-00344-00324,1,1,0,5,2,1,1,7.40,0.4,0,3.13,"AI Engineer"
1574,944,201,34,190,20240323,20240102,EMP-00201-00944,1,0,0,4,2,0,0,9.57,3.8,2,1.86,"Software Engineer"
1575,975,295,828,50,20241018,20240406,EMP-00295-00975,0,1,0,1,2,0,0,7.65,3.2,2,2.18,"Business Analyst"
1576,199,61,582,976,20241006,20240102,EMP-00061-00199,0,0,1,4,3,0,0,7.78,0.8,0,2.43,"AI Engineer"
1577,321,7,176,997,20240907,20240816,EMP-00007-00321,0,1,0,5,3,0,0,8.68,2.6,0,1.62,"Data Scientist"
1578,208,68,385,435,20240918,20240504,EMP-00068-00208,0,0,0,4,0,1,1,8.02,0.7,1,1.72,"Business Analyst"
1579,430,994,108,18,20240820,20241206,EMP-00994-00430,0,1,0,4,0,0,0,9.39,0.4,0,3.30,"Data Analyst"
1580,491,910,704,958,20240204,20240926,EMP-00910-00491,0,1,1,5,3,2,0,9.66,1.4,0,2.18,"Data Analyst"
1581,689,440,101,503,20240224,20240424,EMP-00440-00689,0,0,0,4,2,1,1,9.05,2.5,2,1.96,"AI Engineer"
1582,60,372,750,906,20240828,20240725,EMP-00372-00060,0,0,1,5,3,1,1,8.29,0.9,0,2.05,"Data Scientist"
1583,795,381,61,43,20240314,20241014,EMP-00381-00795,1,0,0,3,2,2,0,7.14,2.3,1,2.32,"Data Analyst"
1584,850,933,358,250,20240314,20240821,EMP-00933-00850,0,1,0,4,2,0,0,8.69,0.6,0,2.40,"Software Engineer"
1585,407,907,137,337,20240107,20241225,EMP-00907-00407,0,0,0,3,3,1,1,8.17,0.9,1,2.28,"Data Scientist"
1586,535,906,263,56,20240707,20241103,EMP-00906-00535,0,1,1,4,3,0,0,7.61,0.2,0,2.60,"Data Scientist"
1587,367,161,620,161,20240628,20240227,EMP-00161-00367,0,0,0,5,2,2,1,9.66,3.6,1,1.88,"AI Engineer"
1588,489,276,14,376,20240203,20240309,EMP-00276-00489,0,1,0,1,3,0,0,7.72,2.8,0,2.40,"Data Engineer"
1589,491,490,869,549,20241202,20241228,EMP-00490-00491,1,1,0,4,1,0,0,7.52,2.8,0,2.72,"ML Engineer"
1590,195,477,59,445,20241113,20240810,EMP-00477-00195,1,1,0,2,1,0,0,9.11,3.9,0,3.04,"Business Analyst"
1591,130,944,544,365,20241007,20241126,EMP-00944-00130,0,1,0,2,2,1,0,8.79,2.9,0,2.25,"Data Scientist"
1592,881,416,735,962,20240602,20241212,EMP-00416-00881,1,1,0,1,2,2,0,8.53,1.7,1,2.29,"Data Engineer"
1593,995,949,824,282,20240704,20240228,EMP-00949-00995,0,1,0,2,0,0,0,9.21,0.2,0,3.01,"Business Analyst"
1594,470,585,843,188,20241117,20240412,EMP-00585-00470,0,0,0,4,0,1,1,8.78,0.2,1,1.54,"Data Engineer"
1595,995,866,66,626,20240128,20240112,EMP-00866-00995,1,0,0,5,1,0,0,7.64,2.7,0,2.47,"Data Scientist"
1596,617,920,815,637,20240729,20241118,EMP-00920-00617,0,0,0,4,0,1,1,8.20,0.4,0,2.03,"ML Engineer"
1597,342,301,131,86,20241112,20240208,EMP-00301-00342,0,1,0,3,0,2,1,9.01,1.6,2,3.13,"AI Engineer"
1598,116,261,148,68,20241026,20240919,EMP-00261-00116,0,0,0,4,3,1,0,8.24,0.5,0,3.31,"AI Engineer"
1599,139,871,751,497,20240221,20241110,EMP-00871-00139,0,0,0,5,3,1,0,7.25,2.8,2,2.88,"ML Engineer"
1600,874,324,982,617,20240716,20241230,EMP-00324-00874,0,0,0,5,2,1,1,9.34,2.4,2,1.77,"Data Analyst"
1601,929,593,208,539,20250910,20250814,EMP-00593-00929,0,1,1,3,2,0,0,9.45,0.3,2,3.41,"Business Analyst"
1602,454,296,969,803,20250301,20250817,EMP-00296-00454,0,0,0,4,3,1,1,7.30,0.1,1,2.27,"ML Engineer"
1603,378,870,384,668,20250912,20250607,EMP-00870-00378,1,0,0,2,2,0,0,7.04,1.3,0,2.40,"Data Analyst"
1604,948,579,507,747,20250911,20250913,EMP-00579-00948,0,0,0,2,2,1,0,7.19,1.9,0,1.89,"Data Engineer"
1605,587,746,70,447,20251227,20250710,EMP-00746-00587,0,0,0,3,0,0,0,8.45,1.3,0,3.37,"AI Engineer"
1606,972,306,193,895,20250917,20250615,EMP-00306-00972,0,1,0,1,0,2,0,7.64,0.5,2,3.02,"Data Analyst"
1607,420,850,926,758,20250206,20250302,EMP-00850-00420,1,1,1,3,1,0,0,8.36,0.1,0,2.23,"Data Analyst"
1608,503,466,93,908,20250313,20250905,EMP-00466-00503,1,1,0,4,0,2,0,8.57,3.1,0,3.04,"Data Scientist"
1609,74,889,756,445,20250330,20250111,EMP-00889-00074,0,1,1,2,3,1,0,7.95,3.6,1,1.79,"Software Engineer"
1610,180,104,107,442,20251213,20250626,EMP-00104-00180,1,0,0,5,0,1,0,8.45,0.6,2,1.67,"AI Engineer"
1611,358,77,895,147,20250415,20251009,EMP-00077-00358,0,0,1,5,1,2,1,7.18,3.9,1,3.31,"Data Engineer"
1612,351,374,805,294,20250817,20250407,EMP-00374-00351,0,0,0,1,1,1,1,9.55,3.1,1,2.54,"Software Engineer"
1613,41,272,340,736,20250204,20250915,EMP-00272-00041,1,0,0,2,2,2,0,7.97,2.9,1,2.74,"ML Engineer"
1614,419,127,33,170,20251006,20250705,EMP-00127-00419,0,1,0,1,0,0,0,7.51,1.6,2,1.92,"Data Analyst"
1615,643,594,80,844,20250503,20250531,EMP-00594-00643,0,0,1,3,3,0,0,9.85,3.2,0,1.88,"Data Engineer"
1616,212,58,369,712,20250616,20250421,EMP-00058-00212,0,1,1,2,3,1,1,8.21,1.7,0,3.09,"Software Engineer"
1617,480,733,2,137,20251111,20251122,EMP-00733-00480,1,0,0,4,0,2,1,7.55,1.3,2,1.92,"Data Scientist"
1618,100,514,57,61,20250203,20250913,EMP-00514-00100,1,1,0,4,0,1,0,8.06,2.5,0,3.28,"AI Engineer"
1619,874,178,162,465,20250509,20251019,EMP-00178-00874,0,1,0,4,0,1,1,7.54,0.5,2,1.78,"Data Analyst"
1620,149,591,905,559,20250501,20250321,EMP-00591-00149,0,1,0,5,1,2,1,9.13,0.5,2,2.69,"Software Engineer"
1621,125,683,8,39,20250221,20251015,EMP-00683-00125,0,0,0,4,0,0,0,7.94,3.4,1,2.91,"AI Engineer"
1622,750,55,566,917,20250907,20250123,EMP-00055-00750,0,1,0,2,0,0,0,8.52,2.7,0,3.37,"Data Engineer"
1623,571,473,369,882,20251109,20250926,EMP-00473-00571,0,1,1,4,3,2,1,8.90,3.5,2,2.40,"Data Scientist"
1624,159,304,490,281,20251118,20250125,EMP-00304-00159,0,0,0,1,3,1,1,8.07,2.1,2,3.01,"Data Analyst"
1625,546,472,411,476,20250523,20251210,EMP-00472-00546,0,1,1,1,0,0,0,8.99,0.9,1,1.57,"Business Analyst"
1626,21,776,721,137,20251104,20250313,EMP-00776-00021,0,1,0,5,1,0,0,9.57,3.1,0,3.21,"ML Engineer"
1627,576,415,98,901,20250603,20250207,EMP-00415-00576,0,0,0,1,3,0,0,9.34,2.3,1,1.79,"Software Engineer"
1628,900,508,661,59,20250724,20250511,EMP-00508-00900,1,0,0,3,2,1,1,9.11,1.5,0,3.39,"Data Engineer"
1629,863,724,287,201,20250219,20250620,EMP-00724-00863,1,1,0,2,2,0,0,7.04,2.8,1,2.86,"Software Engineer"
1630,852,233,813,484,20250315,20250105,EMP-00233-00852,0,0,1,1,3,2,0,8.86,2.9,1,3.08,"Data Analyst"
1631,279,855,637,1,20250617,20250310,EMP-00855-00279,1,0,0,3,0,0,0,7.27,4.0,2,1.72,"Data Scientist"
1632,946,463,538,567,20250512,20250411,EMP-00463-00946,0,1,0,1,2,0,0,7.87,2.3,2,2.60,"Data Engineer"
1633,315,389,777,792,20250319,20250813,EMP-00389-00315,0,0,0,4,0,1,1,7.43,3.1,0,2.25,"Data Analyst"
